table_path	data_row	numeric_cell	displayed_value	approved_table_sha256	evidence_builder
thesis/Tables/final/rq2_known_change.tex	3	2	0.0692	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	3	3	0.0955	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	3	4	+0.0263	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	3	5	[0.0199, 0.0328]	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	4	1	200	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	4	2	0.0739	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	4	3	0.0980	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	4	4	+0.0241	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_known_change.tex	4	5	[0.0187, 0.0296]	25892595fed0d2918a02f2cc8baf2a36c5ae719143a83f6d946c689dbe35477a	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	1	1	0.0835	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	1	2	0.0575	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	1	3	0.0260	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	1	4	[0.0243, 0.0277]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	2	1	0.0882	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	2	2	0.0575	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	2	3	0.0307	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	2	4	[0.0290, 0.0324]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	3	1	0.0835	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	3	2	0.0882	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	3	3	$-$0.0047	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	3	4	[$-$0.0060, $-$0.0034]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	4	1	0.0762	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	4	2	0.0769	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	4	3	$-$0.0007	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	4	4	[$-$0.0019, 0.0005]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	5	1	0.0817	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	5	2	0.0604	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	5	3	0.0212	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	5	4	[0.0196, 0.0229]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	6	1	0.0886	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	6	2	0.0604	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	6	3	0.0281	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	6	4	[0.0264, 0.0299]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	7	1	0.0817	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	7	2	0.0886	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	7	3	$-$0.0069	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	7	4	[$-$0.0083, $-$0.0056]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	8	1	0.0758	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	8	2	0.0745	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	8	3	0.0012	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	8	4	[0.0000, 0.0025]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	9	1	0.0745	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	9	2	0.0496	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	9	3	0.0249	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	9	4	[0.0232, 0.0267]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	10	1	0.0788	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	10	2	0.0496	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	10	3	0.0292	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	10	4	[0.0275, 0.0309]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	11	1	0.0745	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	11	2	0.0788	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	11	3	$-$0.0043	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	11	4	[$-$0.0057, $-$0.0028]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	12	1	0.0669	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	12	2	0.0681	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	12	3	$-$0.0012	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	12	4	[$-$0.0024, $-$0.0001]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	13	1	0.0770	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	13	2	0.0590	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	13	3	0.0180	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	13	4	[0.0163, 0.0196]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	14	1	0.0890	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	14	2	0.0590	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	14	3	0.0300	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	14	4	[0.0281, 0.0319]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	15	1	0.0770	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	15	2	0.0890	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	15	3	$-$0.0120	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	15	4	[$-$0.0136, $-$0.0103]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	16	1	0.0716	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	16	2	0.0705	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	16	3	0.0010	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	16	4	[$-$0.0002, 0.0022]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	17	1	0.0745	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	17	2	0.0835	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	17	3	$-$0.0090	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	17	4	[$-$0.0107, $-$0.0073]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	18	1	0.0770	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	18	2	0.0817	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	18	3	$-$0.0046	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_planned_contrasts.tex	18	4	[$-$0.0064, $-$0.0029]	61e67ee33e7592d2652912672fb512acc429f9b758eaa73dd22a661c4a3e4e45	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	1	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	1	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	1	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	1	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	2	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	2	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	2	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	2	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	3	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	3	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	3	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	3	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	4	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	4	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	4	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	4	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	5	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	5	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	5	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	5	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	6	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	6	2	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	6	3	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	6	4	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	7	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	7	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	7	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	7	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	8	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	8	2	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	8	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	8	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	9	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	9	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	9	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	9	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	10	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	10	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	10	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	10	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	11	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	11	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	11	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	11	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	12	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	12	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	12	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	12	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	13	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	13	2	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	13	3	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	13	4	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	14	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	14	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	14	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	14	4	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	15	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	15	2	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	15	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	15	4	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	16	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	16	2	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	16	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	16	4	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	17	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	17	2	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	17	3	2,652	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	17	4	2,651	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	18	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	18	2	2,651	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	18	3	2,651	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	18	4	2,651	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	19	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	19	2	2,603	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	19	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	19	4	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	20	1	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	20	2	2,651	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
thesis/Tables/final/rq2_parse_coverage_full.tex	20	3	2,653	a41a1977d89194d15db12671c22db897594d18f163b23e3a2606a45f87908858	scripts/build_public_tables.py
